ATM Name,Transaction Date,Total amount Withdrawn,Weekday,Type,isYesterdayHoliday,isHoliday,isTomorrowHoliday,isYesterdayWeekday,isTomorrowWeekday,isWeekday,Rainfall Status
Big Street ATM,2016-08-20,447200,SATURDAY,No Holiday,False,False,False,True,False,False,Light Rain
Mount Road ATM,2016-08-20,55500,SATURDAY,No Holiday,False,False,False,True,False,False,Light Rain
Airport ATM,2016-08-20,397100,SATURDAY,No Holiday,False,False,False,True,False,False,Light Rain
Christ College ATM,2016-08-20,843100,SATURDAY,No Holiday,False,False,False,True,False,False,Light Rain
Big Street ATM,2016-08-21,392800,SUNDAY,No Holiday,False,False,False,False,True,False,Light Rain
Mount Road ATM,2016-08-21,127300,SUNDAY,No Holiday,False,False,False,False,True,False,Light Rain
Christ College ATM,2016-08-21,474100,SUNDAY,No Holiday,False,False,False,False,True,False,Light Rain
Big Street ATM,2016-08-22,177900,MONDAY,No Holiday,False,False,False,False,True,True,Light Rain
Mount Road ATM,2016-08-22,123000,MONDAY,No Holiday,False,False,False,False,True,True,Light Rain
Airport ATM,2016-08-22,500,MONDAY,No Holiday,False,False,False,False,True,True,Light Rain
Christ College ATM,2016-08-22,547800,MONDAY,No Holiday,False,False,False,False,True,True,Light Rain
Big Street ATM,2016-08-23,418000,TUESDAY,No Holiday,False,False,False,True,True,True,Light Rain
Mount Road ATM,2016-08-23,273000,TUESDAY,No Holiday,False,False,False,True,True,True,Light Rain
Airport ATM,2016-08-23,344200,TUESDAY,No Holiday,False,False,False,True,True,True,Light Rain
Christ College ATM,2016-08-23,553500,TUESDAY,No Holiday,False,False,False,True,True,True,Light Rain
Big Street ATM,2016-08-24,420400,WEDNESDAY,No Holiday,False,False,True,True,True,True,Light Rain
Mount Road ATM,2016-08-24,348000,WEDNESDAY,No Holiday,False,False,True,True,True,True,Light Rain
Airport ATM,2016-08-24,450100,WEDNESDAY,No Holiday,False,False,True,True,True,True,Light Rain
Christ College ATM,2016-08-24,604100,WEDNESDAY,No Holiday,False,False,True,True,True,True,Light Rain
Big Street ATM,2016-08-25,376500,THURSDAY,Gazetted Holiday,False,True,False,True,True,True,Light Rain
Mount Road ATM,2016-08-25,714500,THURSDAY,Gazetted Holiday,False,True,False,True,True,True,Light Rain
Airport ATM,2016-08-25,206400,THURSDAY,Gazetted Holiday,False,True,False,True,True,True,Light Rain
Christ College ATM,2016-08-25,655100,THURSDAY,Gazetted Holiday,False,True,False,True,True,True,Light Rain
Big Street ATM,2016-08-26,407900,FRIDAY,No Holiday,True,False,False,True,False,True,Light Rain
Mount Road ATM,2016-08-26,102500,FRIDAY,No Holiday,True,False,False,True,False,True,Light Rain
Airport ATM,2016-08-26,395300,FRIDAY,No Holiday,True,False,False,True,False,True,Light Rain
KK Nagar ATM,2016-08-26,100,FRIDAY,No Holiday,True,False,False,True,False,True,Light Rain
Christ College ATM,2016-08-26,567500,FRIDAY,No Holiday,True,False,False,True,False,True,Light Rain
Big Street ATM,2016-08-27,394900,SATURDAY,No Holiday,False,False,False,True,False,False,Light Rain
Airport ATM,2016-08-27,550900,SATURDAY,No Holiday,False,False,False,True,False,False,Light Rain
KK Nagar ATM,2016-08-27,71900,SATURDAY,No Holiday,False,False,False,True,False,False,Light Rain
Christ College ATM,2016-08-27,554800,SATURDAY,No Holiday,False,False,False,True,False,False,Light Rain
Big Street ATM,2016-08-28,352600,SUNDAY,No Holiday,False,False,False,False,True,False,Light Rain
Mount Road ATM,2016-08-28,293000,SUNDAY,No Holiday,False,False,False,False,True,False,Light Rain
Airport ATM,2016-08-28,327500,SUNDAY,No Holiday,False,False,False,False,True,False,Light Rain
KK Nagar ATM,2016-08-28,11000,SUNDAY,No Holiday,False,False,False,False,True,False,Light Rain
Christ College ATM,2016-08-28,287600,SUNDAY,No Holiday,False,False,False,False,True,False,Light Rain
Big Street ATM,2016-08-29,425300,MONDAY,No Holiday,False,False,False,False,True,True,Light Rain
Mount Road ATM,2016-08-29,60000,MONDAY,No Holiday,False,False,False,False,True,True,Light Rain
Airport ATM,2016-08-29,28600,MONDAY,No Holiday,False,False,False,False,True,True,Light Rain
KK Nagar ATM,2016-08-29,298800,MONDAY,No Holiday,False,False,False,False,True,True,Light Rain
Christ College ATM,2016-08-29,548300,MONDAY,No Holiday,False,False,False,False,True,True,Light Rain
Big Street ATM,2016-08-30,476200,TUESDAY,No Holiday,False,False,False,True,True,True,Light Rain
Mount Road ATM,2016-08-30,91700,TUESDAY,No Holiday,False,False,False,True,True,True,Light Rain
KK Nagar ATM,2016-08-30,131300,TUESDAY,No Holiday,False,False,False,True,True,True,Light Rain
Christ College ATM,2016-08-30,561600,TUESDAY,No Holiday,False,False,False,True,True,True,Light Rain
Big Street ATM,2016-08-31,554700,WEDNESDAY,No Holiday,False,False,False,True,True,True,Light Rain
Mount Road ATM,2016-08-31,449500,WEDNESDAY,No Holiday,False,False,False,True,True,True,Light Rain
KK Nagar ATM,2016-08-31,354000,WEDNESDAY,No Holiday,False,False,False,True,True,True,Light Rain
Christ College ATM,2016-08-31,873300,WEDNESDAY,No Holiday,False,False,False,True,True,True,Light Rain
Big Street ATM,2016-09-01,725400,THURSDAY,No Holiday,False,False,False,True,True,True,Light Rain
Mount Road ATM,2016-09-01,365000,THURSDAY,No Holiday,False,False,False,True,True,True,Light Rain
Airport ATM,2016-09-01,270500,THURSDAY,No Holiday,False,False,False,True,True,True,Light Rain
KK Nagar ATM,2016-09-01,700,THURSDAY,No Holiday,False,False,False,True,True,True,Light Rain
Christ College ATM,2016-09-01,1332600,THURSDAY,No Holiday,False,False,False,True,True,True,Light Rain
Big Street ATM,2016-09-02,643700,FRIDAY,No Holiday,False,False,False,True,False,True,Light Rain
Mount Road ATM,2016-09-02,128500,FRIDAY,No Holiday,False,False,False,True,False,True,Light Rain
Airport ATM,2016-09-02,241600,FRIDAY,No Holiday,False,False,False,True,False,True,Light Rain
KK Nagar ATM,2016-09-02,156600,FRIDAY,No Holiday,False,False,False,True,False,True,Light Rain
Christ College ATM,2016-09-02,1073300,FRIDAY,No Holiday,False,False,False,True,False,True,Light Rain
Big Street ATM,2016-09-03,502100,SATURDAY,No Holiday,False,False,False,True,False,False,Light Rain
Mount Road ATM,2016-09-03,17000,SATURDAY,No Holiday,False,False,False,True,False,False,Light Rain
KK Nagar ATM,2016-09-03,336900,SATURDAY,No Holiday,False,False,False,True,False,False,Light Rain
Christ College ATM,2016-09-03,1095700,SATURDAY,No Holiday,False,False,False,True,False,False,Light Rain
Big Street ATM,2016-09-04,620600,SUNDAY,No Holiday,False,False,True,False,True,False,Light Rain
Mount Road ATM,2016-09-04,375000,SUNDAY,No Holiday,False,False,True,False,True,False,Light Rain
KK Nagar ATM,2016-09-04,221800,SUNDAY,No Holiday,False,False,True,False,True,False,Light Rain
Christ College ATM,2016-09-04,778900,SUNDAY,No Holiday,False,False,True,False,True,False,Light Rain
Big Street ATM,2016-09-05,512200,MONDAY,Restricted Holiday,False,True,False,False,True,True,Light Rain
Mount Road ATM,2016-09-05,221000,MONDAY,Restricted Holiday,False,True,False,False,True,True,Light Rain
KK Nagar ATM,2016-09-05,46300,MONDAY,Restricted Holiday,False,True,False,False,True,True,Light Rain
Christ College ATM,2016-09-05,1125600,MONDAY,Restricted Holiday,False,True,False,False,True,True,Light Rain
Big Street ATM,2016-09-06,639700,TUESDAY,No Holiday,True,False,False,True,True,True,Light Rain
Mount Road ATM,2016-09-06,154000,TUESDAY,No Holiday,True,False,False,True,True,True,Light Rain
KK Nagar ATM,2016-09-06,219700,TUESDAY,No Holiday,True,False,False,True,True,True,Light Rain
Christ College ATM,2016-09-06,1020200,TUESDAY,No Holiday,True,False,False,True,True,True,Light Rain
Big Street ATM,2016-09-07,306500,WEDNESDAY,No Holiday,False,False,False,True,True,True,No Rain
Mount Road ATM,2016-09-07,605100,WEDNESDAY,No Holiday,False,False,False,True,True,True,No Rain
Airport ATM,2016-09-07,2200,WEDNESDAY,No Holiday,False,False,False,True,True,True,No Rain
Christ College ATM,2016-09-07,817600,WEDNESDAY,No Holiday,False,False,False,True,True,True,No Rain
Big Street ATM,2016-09-08,659200,THURSDAY,No Holiday,False,False,False,True,True,True,Light Rain
Mount Road ATM,2016-09-08,367500,THURSDAY,No Holiday,False,False,False,True,True,True,Light Rain
Airport ATM,2016-09-08,132900,THURSDAY,No Holiday,False,False,False,True,True,True,Light Rain
Christ College ATM,2016-09-08,879900,THURSDAY,No Holiday,False,False,False,True,True,True,Light Rain
Big Street ATM,2016-09-09,327200,FRIDAY,No Holiday,False,False,False,True,False,True,Light Rain
Mount Road ATM,2016-09-09,358000,FRIDAY,No Holiday,False,False,False,True,False,True,Light Rain
Airport ATM,2016-09-09,3000,FRIDAY,No Holiday,False,False,False,True,False,True,Light Rain
KK Nagar ATM,2016-09-09,800,FRIDAY,No Holiday,False,False,False,True,False,True,Light Rain
Christ College ATM,2016-09-09,868800,FRIDAY,No Holiday,False,False,False,True,False,True,Light Rain
Big Street ATM,2016-09-10,145200,SATURDAY,No Holiday,False,False,False,True,False,False,Light Rain
Mount Road ATM,2016-09-10,118100,SATURDAY,No Holiday,False,False,False,True,False,False,Light Rain
Christ College ATM,2016-09-10,1011100,SATURDAY,No Holiday,False,False,False,True,False,False,Light Rain
Big Street ATM,2016-09-11,489900,SUNDAY,No Holiday,False,False,False,False,True,False,Light Rain
Mount Road ATM,2016-09-11,95500,SUNDAY,No Holiday,False,False,False,False,True,False,Light Rain
Christ College ATM,2016-09-11,503900,SUNDAY,No Holiday,False,False,False,False,True,False,Light Rain
Big Street ATM,2016-09-12,571700,MONDAY,No Holiday,False,False,True,False,True,True,Light Rain
Mount Road ATM,2016-09-12,424300,MONDAY,No Holiday,False,False,True,False,True,True,Light Rain
KK Nagar ATM,2016-09-12,26700,MONDAY,No Holiday,False,False,True,False,True,True,Light Rain
Christ College ATM,2016-09-12,988700,MONDAY,No Holiday,False,False,True,False,True,True,Light Rain
Big Street ATM,2016-09-13,382600,TUESDAY,Gazetted Holiday,False,True,True,True,True,True,Light Rain
Mount Road ATM,2016-09-13,209000,TUESDAY,Gazetted Holiday,False,True,True,True,True,True,Light Rain
KK Nagar ATM,2016-09-13,406600,TUESDAY,Gazetted Holiday,False,True,True,True,True,True,Light Rain
Christ College ATM,2016-09-13,812900,TUESDAY,Gazetted Holiday,False,True,True,True,True,True,Light Rain
Big Street ATM,2016-09-14,487100,WEDNESDAY,Restricted Holiday,True,True,False,True,True,True,Light Rain
Mount Road ATM,2016-09-14,206500,WEDNESDAY,Restricted Holiday,True,True,False,True,True,True,Light Rain
Airport ATM,2016-09-14,4000,WEDNESDAY,Restricted Holiday,True,True,False,True,True,True,Light Rain
KK Nagar ATM,2016-09-14,689100,WEDNESDAY,Restricted Holiday,True,True,False,True,True,True,Light Rain
Christ College ATM,2016-09-14,762400,WEDNESDAY,Restricted Holiday,True,True,False,True,True,True,Light Rain
Big Street ATM,2016-09-15,406500,THURSDAY,No Holiday,True,False,False,True,True,True,Light Rain
Mount Road ATM,2016-09-15,426000,THURSDAY,No Holiday,True,False,False,True,True,True,Light Rain
KK Nagar ATM,2016-09-15,114400,THURSDAY,No Holiday,True,False,False,True,True,True,Light Rain
Christ College ATM,2016-09-15,730100,THURSDAY,No Holiday,True,False,False,True,True,True,Light Rain
Big Street ATM,2016-09-16,200700,FRIDAY,No Holiday,False,False,False,True,False,True,Light Rain
Mount Road ATM,2016-09-16,17000,FRIDAY,No Holiday,False,False,False,True,False,True,Light Rain
Airport ATM,2016-09-16,25500,FRIDAY,No Holiday,False,False,False,True,False,True,Light Rain
KK Nagar ATM,2016-09-16,136500,FRIDAY,No Holiday,False,False,False,True,False,True,Light Rain
Christ College ATM,2016-09-16,412500,FRIDAY,No Holiday,False,False,False,True,False,True,Light Rain
Big Street ATM,2016-09-17,271900,SATURDAY,No Holiday,False,False,False,True,False,False,Light Rain
Mount Road ATM,2016-09-17,29500,SATURDAY,No Holiday,False,False,False,True,False,False,Light Rain
Airport ATM,2016-09-17,276000,SATURDAY,No Holiday,False,False,False,True,False,False,Light Rain
KK Nagar ATM,2016-09-17,471400,SATURDAY,No Holiday,False,False,False,True,False,False,Light Rain
Christ College ATM,2016-09-17,1001300,SATURDAY,No Holiday,False,False,False,True,False,False,Light Rain
Big Street ATM,2016-09-18,379300,SUNDAY,No Holiday,False,False,False,False,True,False,Light Rain
Mount Road ATM,2016-09-18,475500,SUNDAY,No Holiday,False,False,False,False,True,False,Light Rain
Airport ATM,2016-09-18,138000,SUNDAY,No Holiday,False,False,False,False,True,False,Light Rain
KK Nagar ATM,2016-09-18,386800,SUNDAY,No Holiday,False,False,False,False,True,False,Light Rain
Christ College ATM,2016-09-18,556500,SUNDAY,No Holiday,False,False,False,False,True,False,Light Rain
Big Street ATM,2016-09-19,259900,MONDAY,No Holiday,False,False,False,False,True,True,Light Rain
Mount Road ATM,2016-09-19,287200,MONDAY,No Holiday,False,False,False,False,True,True,Light Rain
Airport ATM,2016-09-19,205300,MONDAY,No Holiday,False,False,False,False,True,True,Light Rain
KK Nagar ATM,2016-09-19,515200,MONDAY,No Holiday,False,False,False,False,True,True,Light Rain
Christ College ATM,2016-09-19,707300,MONDAY,No Holiday,False,False,False,False,True,True,Light Rain
Big Street ATM,2016-09-20,381600,TUESDAY,No Holiday,False,False,False,True,True,True,Light Rain
Mount Road ATM,2016-09-20,223500,TUESDAY,No Holiday,False,False,False,True,True,True,Light Rain
Airport ATM,2016-09-20,841200,TUESDAY,No Holiday,False,False,False,True,True,True,Light Rain
KK Nagar ATM,2016-09-20,171100,TUESDAY,No Holiday,False,False,False,True,True,True,Light Rain
Christ College ATM,2016-09-20,812600,TUESDAY,No Holiday,False,False,False,True,True,True,Light Rain
Big Street ATM,2016-09-21,455400,WEDNESDAY,No Holiday,False,False,False,True,True,True,Light Rain
Mount Road ATM,2016-09-21,127500,WEDNESDAY,No Holiday,False,False,False,True,True,True,Light Rain
Airport ATM,2016-09-21,491500,WEDNESDAY,No Holiday,False,False,False,True,True,True,Light Rain
KK Nagar ATM,2016-09-21,334600,WEDNESDAY,No Holiday,False,False,False,True,True,True,Light Rain
Christ College ATM,2016-09-21,737100,WEDNESDAY,No Holiday,False,False,False,True,True,True,Light Rain
Big Street ATM,2016-09-22,442800,THURSDAY,No Holiday,False,False,False,True,True,True,Light Rain
Mount Road ATM,2016-09-22,137000,THURSDAY,No Holiday,False,False,False,True,True,True,Light Rain
Airport ATM,2016-09-22,427400,THURSDAY,No Holiday,False,False,False,True,True,True,Light Rain
KK Nagar ATM,2016-09-22,367400,THURSDAY,No Holiday,False,False,False,True,True,True,Light Rain
Christ College ATM,2016-09-22,463300,THURSDAY,No Holiday,False,False,False,True,True,True,Light Rain
Big Street ATM,2016-09-23,339600,FRIDAY,No Holiday,False,False,False,True,False,True,Light Rain
Mount Road ATM,2016-09-23,6000,FRIDAY,No Holiday,False,False,False,True,False,True,Light Rain
Airport ATM,2016-09-23,512900,FRIDAY,No Holiday,False,False,False,True,False,True,Light Rain
KK Nagar ATM,2016-09-23,331900,FRIDAY,No Holiday,False,False,False,True,False,True,Light Rain
Christ College ATM,2016-09-23,699600,FRIDAY,No Holiday,False,False,False,True,False,True,Light Rain
Big Street ATM,2016-09-24,402900,SATURDAY,No Holiday,False,False,False,True,False,False,Light Rain
Airport ATM,2016-09-24,439000,SATURDAY,No Holiday,False,False,False,True,False,False,Light Rain
KK Nagar ATM,2016-09-24,375600,SATURDAY,No Holiday,False,False,False,True,False,False,Light Rain
Christ College ATM,2016-09-24,762800,SATURDAY,No Holiday,False,False,False,True,False,False,Light Rain
Big Street ATM,2016-09-25,272700,SUNDAY,No Holiday,False,False,False,False,True,False,Light Rain
Airport ATM,2016-09-25,129900,SUNDAY,No Holiday,False,False,False,False,True,False,Light Rain
KK Nagar ATM,2016-09-25,409500,SUNDAY,No Holiday,False,False,False,False,True,False,Light Rain
Christ College ATM,2016-09-25,468700,SUNDAY,No Holiday,False,False,False,False,True,False,Light Rain
Big Street ATM,2016-09-26,517200,MONDAY,No Holiday,False,False,False,False,True,True,Light Rain
Mount Road ATM,2016-09-26,305500,MONDAY,No Holiday,False,False,False,False,True,True,Light Rain
Airport ATM,2016-09-26,539100,MONDAY,No Holiday,False,False,False,False,True,True,Light Rain
KK Nagar ATM,2016-09-26,566100,MONDAY,No Holiday,False,False,False,False,True,True,Light Rain
Christ College ATM,2016-09-26,798800,MONDAY,No Holiday,False,False,False,False,True,True,Light Rain
Big Street ATM,2016-09-27,406500,TUESDAY,No Holiday,False,False,False,True,True,True,Light Rain
Mount Road ATM,2016-09-27,103000,TUESDAY,No Holiday,False,False,False,True,True,True,Light Rain
Airport ATM,2016-09-27,547400,TUESDAY,No Holiday,False,False,False,True,True,True,Light Rain
KK Nagar ATM,2016-09-27,390400,TUESDAY,No Holiday,False,False,False,True,True,True,Light Rain
Christ College ATM,2016-09-27,876700,TUESDAY,No Holiday,False,False,False,True,True,True,Light Rain
Big Street ATM,2016-09-28,567100,WEDNESDAY,No Holiday,False,False,False,True,True,True,Light Rain
Mount Road ATM,2016-09-28,316000,WEDNESDAY,No Holiday,False,False,False,True,True,True,Light Rain
Airport ATM,2016-09-28,645400,WEDNESDAY,No Holiday,False,False,False,True,True,True,Light Rain
KK Nagar ATM,2016-09-28,904200,WEDNESDAY,No Holiday,False,False,False,True,True,True,Light Rain
Christ College ATM,2016-09-28,641600,WEDNESDAY,No Holiday,False,False,False,True,True,True,Light Rain
Big Street ATM,2016-09-29,324800,THURSDAY,No Holiday,False,False,False,True,True,True,Light Rain
Mount Road ATM,2016-09-29,289000,THURSDAY,No Holiday,False,False,False,True,True,True,Light Rain
Airport ATM,2016-09-29,96100,THURSDAY,No Holiday,False,False,False,True,True,True,Light Rain
KK Nagar ATM,2016-09-29,515000,THURSDAY,No Holiday,False,False,False,True,True,True,Light Rain
Christ College ATM,2016-09-29,648900,THURSDAY,No Holiday,False,False,False,True,True,True,Light Rain
Big Street ATM,2016-09-30,370000,FRIDAY,No Holiday,False,False,False,True,False,True,Light Rain
Mount Road ATM,2016-09-30,244000,FRIDAY,No Holiday,False,False,False,True,False,True,Light Rain
Airport ATM,2016-09-30,282900,FRIDAY,No Holiday,False,False,False,True,False,True,Light Rain
KK Nagar ATM,2016-09-30,434700,FRIDAY,No Holiday,False,False,False,True,False,True,Light Rain
Christ College ATM,2016-09-30,971700,FRIDAY,No Holiday,False,False,False,True,False,True,Light Rain
