Transaction Date,Total amount Withdrawn,Weekday,Type,isYesterdayHoliday,isHoliday,isTomorrowHoliday,Rainfall Status,Prev_Week_Mean
2015-03-13,409800,FRIDAY,No Holiday,False,False,False,Light Rain,278457.14285714284
2015-03-14,382900,SATURDAY,No Holiday,False,False,False,Light Rain,278214.28571428574
2015-03-15,344900,SUNDAY,No Holiday,False,False,False,Light Rain,295057.14285714284
2015-03-16,519400,MONDAY,No Holiday,False,False,False,Light Rain,315657.14285714284
2015-03-17,365900,TUESDAY,No Holiday,False,False,False,Light Rain,362600.0
2015-03-18,335800,WEDNESDAY,No Holiday,False,False,False,Light Rain,409671.4285714286
2015-03-19,413000,THURSDAY,No Holiday,False,False,False,No Rain,395957.14285714284
2015-03-20,338100,FRIDAY,No Holiday,False,False,False,No Rain,385714.28571428574
2015-03-21,428000,SATURDAY,No Holiday,False,False,False,No Rain,392157.14285714284
2015-03-22,328100,SUNDAY,No Holiday,False,False,False,No Rain,389757.14285714284
2015-03-23,343700,MONDAY,No Holiday,False,False,False,No Rain,364657.14285714284
2015-03-24,457700,TUESDAY,No Holiday,False,False,False,No Rain,377771.4285714286
2015-03-25,378400,WEDNESDAY,No Holiday,False,False,False,No Rain,383857.14285714284
2015-03-26,404100,THURSDAY,No Holiday,False,False,False,No Rain,382585.71428571426
2015-03-27,352900,FRIDAY,No Holiday,False,False,True,No Rain,384700.0
2015-03-28,64700,SATURDAY,Gazetted Holiday,False,True,False,No Rain,332800.0
2015-03-29,246100,SUNDAY,No Holiday,True,False,False,No Rain,321085.71428571426
2015-03-30,424800,MONDAY,No Holiday,False,False,False,No Rain,332671.4285714286
2015-03-31,511600,TUESDAY,No Holiday,False,False,False,Light Rain,340371.4285714286
2015-04-01,549300,WEDNESDAY,No Holiday,False,False,True,Light Rain,364785.71428571426
2015-04-02,413300,THURSDAY,Gazetted Holiday,False,True,True,Light Rain,366100.0
2015-04-04,246100,SATURDAY,No Holiday,True,False,True,No Rain,350842.85714285716
2015-04-05,284500,SUNDAY,Restricted Holiday,False,True,False,No Rain,382242.85714285716
2015-04-06,350100,MONDAY,No Holiday,True,False,False,Light Rain,397100.0
2015-04-07,346000,TUESDAY,No Holiday,False,False,False,Light Rain,385842.85714285716
2015-04-08,451500,WEDNESDAY,No Holiday,False,False,False,No Rain,377257.14285714284
2015-04-09,441400,THURSDAY,No Holiday,False,False,False,No Rain,361842.85714285716
2015-04-10,298400,FRIDAY,No Holiday,False,False,False,Light Rain,345428.5714285714
2015-04-11,392500,SATURDAY,No Holiday,False,False,False,Light Rain,366342.85714285716
2015-04-12,337700,SUNDAY,No Holiday,False,False,False,Light Rain,373942.85714285716
2015-04-13,472800,MONDAY,No Holiday,False,False,True,Light Rain,391471.4285714286
2015-04-14,362800,TUESDAY,Observance,False,True,False,Light Rain,393871.4285714286
2015-04-15,382500,WEDNESDAY,No Holiday,True,False,False,Light Rain,384014.28571428574
2015-04-16,395000,THURSDAY,No Holiday,False,False,False,Light Rain,377385.71428571426
2015-04-17,259100,FRIDAY,No Holiday,False,False,False,Light Rain,371771.4285714286
2015-04-18,296100,SATURDAY,No Holiday,False,False,False,Light Rain,358000.0
2015-04-19,259900,SUNDAY,No Holiday,False,False,False,No Rain,346885.71428571426
2015-04-20,377000,MONDAY,No Holiday,False,False,False,Light Rain,333200.0
2015-04-21,598000,TUESDAY,No Holiday,False,False,False,Light Rain,366800.0
2015-04-22,490800,WEDNESDAY,No Holiday,False,False,False,Light Rain,382271.4285714286
2015-04-23,382000,THURSDAY,No Holiday,False,False,False,Light Rain,380414.28571428574
2015-04-24,471700,FRIDAY,No Holiday,False,False,False,Light Rain,410785.71428571426
2015-04-25,457000,SATURDAY,No Holiday,False,False,False,Light Rain,433771.4285714286
2015-04-26,123200,SUNDAY,No Holiday,False,False,False,Light Rain,414242.85714285716
2015-04-27,299800,MONDAY,No Holiday,False,False,False,Light Rain,403214.28571428574
2015-04-28,303300,TUESDAY,No Holiday,False,False,False,Light Rain,361114.28571428574
2015-04-29,495000,WEDNESDAY,No Holiday,False,False,False,Light Rain,361714.28571428574
2015-04-30,465900,THURSDAY,No Holiday,False,False,True,Light Rain,373700.0
2015-05-01,422700,FRIDAY,Observance,False,True,False,Light Rain,366700.0
2015-05-02,530700,SATURDAY,No Holiday,True,False,False,Light Rain,377228.5714285714
2015-05-03,433900,SUNDAY,No Holiday,False,False,True,Light Rain,421614.28571428574
2015-05-04,392800,MONDAY,Gazetted Holiday,False,True,False,Light Rain,434900.0
2015-05-05,297500,TUESDAY,No Holiday,True,False,False,Light Rain,434071.4285714286
2015-05-06,398900,WEDNESDAY,No Holiday,False,False,False,Light Rain,420342.85714285716
2015-05-07,486200,THURSDAY,No Holiday,False,False,False,Light Rain,423242.85714285716
2015-05-08,420300,FRIDAY,No Holiday,False,False,False,Light Rain,422900.0
2015-05-09,490000,SATURDAY,No Holiday,False,False,True,Light Rain,417085.71428571426
2015-05-10,528900,SUNDAY,Observance,False,True,False,Light Rain,430657.14285714284
2015-05-11,480200,MONDAY,No Holiday,True,False,False,Light Rain,443142.85714285716
2015-05-12,413500,TUESDAY,No Holiday,False,False,False,Light Rain,459714.28571428574
2015-05-13,411400,WEDNESDAY,No Holiday,False,False,False,Light Rain,461500.0
2015-05-14,230900,THURSDAY,No Holiday,False,False,False,Light Rain,425028.5714285714
2015-05-15,338200,FRIDAY,No Holiday,False,False,False,Light Rain,413300.0
2015-05-16,284000,SATURDAY,No Holiday,False,False,False,Light Rain,383871.4285714286
2015-05-17,174300,SUNDAY,No Holiday,False,False,False,Light Rain,333214.28571428574
2015-05-18,129000,MONDAY,No Holiday,False,False,False,Light Rain,283042.85714285716
2015-05-19,49400,TUESDAY,No Holiday,False,False,False,Light Rain,231028.57142857142
2015-05-20,267500,WEDNESDAY,No Holiday,False,False,False,Light Rain,210471.42857142858
2015-05-21,345000,THURSDAY,No Holiday,False,False,False,Light Rain,226771.42857142858
2015-05-22,269700,FRIDAY,No Holiday,False,False,False,Light Rain,216985.7142857143
2015-05-23,359700,SATURDAY,No Holiday,False,False,False,No Rain,227800.0
2015-05-24,324100,SUNDAY,No Holiday,False,False,False,Light Rain,249200.0
2015-05-25,327800,MONDAY,No Holiday,False,False,False,No Rain,277600.0
2015-05-26,255800,TUESDAY,No Holiday,False,False,False,No Rain,307085.71428571426
2015-05-27,417600,WEDNESDAY,No Holiday,False,False,False,Light Rain,328528.5714285714
2015-05-28,302100,THURSDAY,No Holiday,False,False,False,Light Rain,322400.0
2015-05-29,316500,FRIDAY,No Holiday,False,False,False,Light Rain,329085.71428571426
2015-05-30,289000,SATURDAY,No Holiday,False,False,False,Light Rain,318985.71428571426
2015-05-31,152100,SUNDAY,No Holiday,False,False,False,Light Rain,294414.28571428574
2015-06-02,237900,TUESDAY,No Holiday,False,False,False,Light Rain,281571.4285714286
2015-06-03,414500,WEDNESDAY,No Holiday,False,False,False,Light Rain,304242.85714285716
2015-06-04,404400,THURSDAY,No Holiday,False,False,False,Light Rain,302357.14285714284
2015-06-05,333300,FRIDAY,No Holiday,False,False,False,Light Rain,306814.28571428574
2015-06-06,414900,SATURDAY,No Holiday,False,False,False,No Rain,320871.4285714286
2015-06-07,421200,SUNDAY,No Holiday,False,False,False,No Rain,339757.14285714284
2015-06-08,420500,MONDAY,No Holiday,False,False,False,Light Rain,378100.0
2015-06-09,518200,TUESDAY,No Holiday,False,False,False,Light Rain,418142.85714285716
2015-06-10,497100,WEDNESDAY,No Holiday,False,False,False,Light Rain,429942.85714285716
2015-06-11,423300,THURSDAY,No Holiday,False,False,False,Light Rain,432642.85714285716
2015-06-12,404900,FRIDAY,No Holiday,False,False,False,Light Rain,442871.4285714286
2015-06-13,410200,SATURDAY,No Holiday,False,False,False,Light Rain,442200.0
2015-06-14,376300,SUNDAY,No Holiday,False,False,False,Light Rain,435785.71428571426
2015-06-15,395700,MONDAY,No Holiday,False,False,False,No Rain,432242.85714285716
2015-06-16,321300,TUESDAY,No Holiday,False,False,False,Light Rain,404114.28571428574
2015-06-17,314500,WEDNESDAY,No Holiday,False,False,False,Light Rain,378028.5714285714
2015-06-18,173000,THURSDAY,No Holiday,False,False,False,Light Rain,342271.4285714286
2015-06-20,359100,SATURDAY,No Holiday,False,False,True,Light Rain,335728.5714285714
2015-06-21,335500,SUNDAY,Observance,False,True,False,Light Rain,325057.14285714284
2015-06-22,445900,MONDAY,No Holiday,True,False,False,Light Rain,335000.0
2015-06-23,361800,TUESDAY,No Holiday,False,False,False,Light Rain,330157.14285714284
2015-06-24,404800,WEDNESDAY,No Holiday,False,False,False,Light Rain,342085.71428571426
2015-06-25,456800,THURSDAY,No Holiday,False,False,False,No Rain,362414.28571428574
2015-06-26,261000,FRIDAY,No Holiday,False,False,False,Light Rain,374985.71428571426
2015-06-27,395700,SATURDAY,No Holiday,False,False,False,Light Rain,380214.28571428574
2015-06-28,399900,SUNDAY,No Holiday,False,False,False,Light Rain,389414.28571428574
2015-06-29,416400,MONDAY,No Holiday,False,False,False,Light Rain,385200.0
2015-06-30,414700,TUESDAY,No Holiday,False,False,False,No Rain,392757.14285714284
2015-07-01,745100,WEDNESDAY,No Holiday,False,False,False,No Rain,441371.4285714286
2015-07-02,329500,THURSDAY,No Holiday,False,False,False,Light Rain,423185.71428571426
2015-07-03,416300,FRIDAY,No Holiday,False,False,False,Light Rain,445371.4285714286
2015-07-04,531700,SATURDAY,No Holiday,False,False,False,No Rain,464800.0
2015-07-05,432600,SUNDAY,No Holiday,False,False,False,No Rain,469471.4285714286
2015-07-06,246500,MONDAY,No Holiday,False,False,False,No Rain,445200.0
2015-07-07,293600,TUESDAY,No Holiday,False,False,False,No Rain,427900.0
2015-07-08,491700,WEDNESDAY,No Holiday,False,False,False,No Rain,391700.0
2015-07-09,465800,THURSDAY,No Holiday,False,False,False,Light Rain,411171.4285714286
2015-07-10,423800,FRIDAY,No Holiday,False,False,False,No Rain,412242.85714285716
2015-07-11,432600,SATURDAY,No Holiday,False,False,False,No Rain,398085.71428571426
2015-07-12,506600,SUNDAY,No Holiday,False,False,False,No Rain,408657.14285714284
2015-07-13,363900,MONDAY,No Holiday,False,False,False,Light Rain,425428.5714285714
2015-07-14,310900,TUESDAY,No Holiday,False,False,False,Light Rain,427900.0
2015-07-15,364000,WEDNESDAY,No Holiday,False,False,False,Light Rain,409657.14285714284
2015-07-16,470700,THURSDAY,No Holiday,False,False,True,No Rain,410357.14285714284
2015-07-17,336300,FRIDAY,Restricted Holiday,False,True,False,Light Rain,397857.14285714284
2015-07-18,227300,SATURDAY,No Holiday,True,False,True,Light Rain,368528.5714285714
2015-07-19,328800,SUNDAY,Gazetted Holiday,False,True,False,Light Rain,343128.5714285714
2015-07-20,372500,MONDAY,No Holiday,True,False,False,Light Rain,344357.14285714284
2015-07-21,212400,TUESDAY,No Holiday,False,False,False,Light Rain,330285.71428571426
2015-07-22,331500,WEDNESDAY,No Holiday,False,False,False,Light Rain,325642.85714285716
2015-07-23,540000,THURSDAY,No Holiday,False,False,False,Light Rain,335542.85714285716
2015-07-24,339100,FRIDAY,No Holiday,False,False,False,Light Rain,335942.85714285716
2015-07-25,292700,SATURDAY,No Holiday,False,False,False,Light Rain,345285.71428571426
2015-07-26,449700,SUNDAY,No Holiday,False,False,False,Light Rain,362557.14285714284
2015-07-27,400600,MONDAY,No Holiday,False,False,False,Light Rain,366571.4285714286
2015-07-28,321400,TUESDAY,No Holiday,False,False,False,Light Rain,382142.85714285716
2015-07-29,212900,WEDNESDAY,No Holiday,False,False,False,Light Rain,365200.0
2015-07-30,392200,THURSDAY,No Holiday,False,False,True,Light Rain,344085.71428571426
2015-07-31,569900,FRIDAY,Observance,False,True,False,Light Rain,377057.14285714284
2015-08-01,703600,SATURDAY,No Holiday,True,False,True,Light Rain,435757.14285714284
2015-08-02,491800,SUNDAY,Observance,False,True,False,Light Rain,441771.4285714286
2015-08-03,348800,MONDAY,No Holiday,True,False,False,Light Rain,434371.4285714286
2015-08-04,527000,TUESDAY,No Holiday,False,False,False,No Rain,463742.85714285716
2015-08-05,482800,WEDNESDAY,No Holiday,False,False,False,No Rain,502300.0
2015-08-06,422500,THURSDAY,No Holiday,False,False,False,No Rain,506628.5714285714
2015-08-07,453600,FRIDAY,No Holiday,False,False,False,Light Rain,490014.28571428574
2015-08-08,581200,SATURDAY,No Holiday,False,False,False,Light Rain,472528.5714285714
2015-08-09,609400,SUNDAY,No Holiday,False,False,False,Light Rain,489328.5714285714
2015-08-10,412100,MONDAY,No Holiday,False,False,False,Light Rain,498371.4285714286
2015-08-11,542800,TUESDAY,No Holiday,False,False,False,Light Rain,500628.5714285714
2015-08-12,479300,WEDNESDAY,No Holiday,False,False,False,Light Rain,500128.5714285714
2015-08-13,311100,THURSDAY,No Holiday,False,False,False,Light Rain,484214.28571428574
2015-08-14,384200,FRIDAY,No Holiday,False,False,True,No Rain,474300.0
2015-08-15,424700,SATURDAY,Gazetted Holiday,False,True,False,Light Rain,451942.85714285716
2015-08-16,433500,SUNDAY,No Holiday,True,False,False,Light Rain,426814.28571428574
2015-08-17,476500,MONDAY,No Holiday,False,False,True,Light Rain,436014.28571428574
2015-08-18,469200,TUESDAY,Restricted Holiday,False,True,False,Light Rain,425500.0
2015-08-19,492900,WEDNESDAY,No Holiday,True,False,False,Light Rain,427442.85714285716
2015-08-20,522700,THURSDAY,No Holiday,False,False,False,Light Rain,457671.4285714286
2015-08-21,330900,FRIDAY,No Holiday,False,False,False,Light Rain,450057.14285714284
2015-08-22,377000,SATURDAY,No Holiday,False,False,False,Light Rain,443242.85714285716
2015-08-23,301100,SUNDAY,No Holiday,False,False,False,Light Rain,424328.5714285714
2015-08-24,280700,MONDAY,No Holiday,False,False,False,Light Rain,396357.14285714284
2015-08-25,349200,TUESDAY,No Holiday,False,False,False,Light Rain,379214.28571428574
2015-08-26,271600,WEDNESDAY,No Holiday,False,False,False,Light Rain,347600.0
2015-08-27,357800,THURSDAY,No Holiday,False,False,True,Light Rain,324042.85714285716
2015-08-28,436400,FRIDAY,Restricted Holiday,False,True,True,No Rain,339114.28571428574
2015-08-29,658300,SATURDAY,Restricted Holiday,True,True,False,Light Rain,379300.0
2015-08-30,330800,SUNDAY,No Holiday,True,False,False,Light Rain,383542.85714285716
2015-08-31,383700,MONDAY,No Holiday,False,False,False,Light Rain,398257.14285714284
2015-09-01,543800,TUESDAY,No Holiday,False,False,False,Light Rain,426057.14285714284
2015-09-02,568500,WEDNESDAY,No Holiday,False,False,False,Light Rain,468471.4285714286
2015-09-03,550200,THURSDAY,No Holiday,False,False,False,Light Rain,495957.14285714284
2015-09-04,453600,FRIDAY,No Holiday,False,False,True,Light Rain,498414.28571428574
2015-09-05,395000,SATURDAY,Gazetted Holiday,False,True,False,Light Rain,460800.0
2015-09-06,374900,SUNDAY,No Holiday,True,False,False,Light Rain,467100.0
2015-09-07,498000,MONDAY,No Holiday,False,False,False,Light Rain,483428.5714285714
2015-09-08,394300,TUESDAY,No Holiday,False,False,False,Light Rain,462071.4285714286
2015-09-09,433700,WEDNESDAY,No Holiday,False,False,False,Light Rain,442814.28571428574
2015-09-10,580200,THURSDAY,No Holiday,False,False,False,Light Rain,447100.0
2015-09-11,551700,FRIDAY,No Holiday,False,False,False,Light Rain,461114.28571428574
2015-09-12,480300,SATURDAY,No Holiday,False,False,False,Light Rain,473300.0
2015-09-13,451300,SUNDAY,No Holiday,False,False,False,Light Rain,484214.28571428574
2015-09-14,439800,MONDAY,No Holiday,False,False,False,No Rain,475900.0
2015-09-15,388800,TUESDAY,No Holiday,False,False,False,Light Rain,475114.28571428574
2015-09-16,603100,WEDNESDAY,No Holiday,False,False,True,Light Rain,499314.28571428574
2015-09-17,393100,THURSDAY,Restricted Holiday,False,True,False,Light Rain,472585.71428571426
2015-09-18,405600,FRIDAY,No Holiday,True,False,False,Light Rain,451714.28571428574
2015-09-19,478800,SATURDAY,No Holiday,False,False,False,Light Rain,451500.0
2015-09-20,508300,SUNDAY,No Holiday,False,False,False,Light Rain,459642.85714285716
2015-09-21,448700,MONDAY,No Holiday,False,False,False,No Rain,460914.28571428574
2015-09-22,372200,TUESDAY,No Holiday,False,False,False,No Rain,458542.85714285716
2015-09-23,361500,WEDNESDAY,No Holiday,False,False,False,Light Rain,424028.5714285714
2015-09-24,479800,THURSDAY,No Holiday,False,False,True,Light Rain,436414.28571428574
2015-09-25,324000,FRIDAY,Gazetted Holiday,False,True,False,Light Rain,424757.14285714284
2015-09-26,304900,SATURDAY,No Holiday,True,False,False,Light Rain,399914.28571428574
2015-09-27,324900,SUNDAY,No Holiday,False,False,False,Light Rain,373714.28571428574
2015-09-28,322700,MONDAY,No Holiday,False,False,False,Light Rain,355714.28571428574
2015-09-29,572900,TUESDAY,No Holiday,False,False,False,Light Rain,384385.71428571426
2015-09-30,550500,WEDNESDAY,No Holiday,False,False,False,Light Rain,411385.71428571426
2015-10-01,681300,THURSDAY,No Holiday,False,False,True,Light Rain,440171.4285714286
2015-10-02,360600,FRIDAY,Gazetted Holiday,False,True,False,Light Rain,445400.0
2015-10-03,376800,SATURDAY,No Holiday,True,False,False,Light Rain,455671.4285714286
2015-10-04,390900,SUNDAY,No Holiday,False,False,False,Light Rain,465100.0
2015-10-05,539400,MONDAY,No Holiday,False,False,False,Light Rain,496057.14285714284
2015-10-06,467700,TUESDAY,No Holiday,False,False,False,Light Rain,481028.5714285714
2015-10-07,377400,WEDNESDAY,No Holiday,False,False,False,Light Rain,456300.0
2015-10-08,521300,THURSDAY,No Holiday,False,False,False,Light Rain,433442.85714285716
2015-10-09,374600,FRIDAY,No Holiday,False,False,False,Light Rain,435442.85714285716
2015-10-10,676200,SATURDAY,No Holiday,False,False,False,Light Rain,478214.28571428574
2015-10-11,372500,SUNDAY,No Holiday,False,False,False,Light Rain,475585.71428571426
2015-10-12,515500,MONDAY,No Holiday,False,False,False,Light Rain,472171.4285714286
2015-10-13,302800,TUESDAY,No Holiday,False,False,False,No Rain,448614.28571428574
2015-10-14,443200,WEDNESDAY,No Holiday,False,False,False,No Rain,458014.28571428574
2015-10-15,556500,THURSDAY,No Holiday,False,False,False,No Rain,463042.85714285716
2015-10-16,325200,FRIDAY,No Holiday,False,False,False,No Rain,455985.71428571426
2015-10-17,476700,SATURDAY,No Holiday,False,False,False,No Rain,427485.71428571426
2015-10-18,448700,SUNDAY,No Holiday,False,False,False,No Rain,438371.4285714286
2015-10-19,411900,MONDAY,No Holiday,False,False,False,No Rain,423571.4285714286
2015-10-20,480400,TUESDAY,No Holiday,False,False,False,No Rain,448942.85714285716
