ATM Name,Total amount Withdrawn,Weekday,Festival Religion,Working Day,Holiday Sequence,Day,Month,Year,Rainfall_Status
Airport ATM,330400,MONDAY,NH,W,HWH,25,1,2016,No Rain
KK Nagar ATM,1671800,MONDAY,NH,W,HWH,25,1,2016,No Rain
Christ College ATM,487400,MONDAY,NH,W,HWH,25,1,2016,No Rain
Big Street ATM,74200,TUESDAY,N,H,WHW,26,1,2016,No Rain
KK Nagar ATM,1207300,TUESDAY,N,H,WHW,26,1,2016,No Rain
Christ College ATM,387200,TUESDAY,N,H,WHW,26,1,2016,No Rain
Big Street ATM,194300,WEDNESDAY,NH,W,HWW,27,1,2016,No Rain
Mount Road ATM,15700,WEDNESDAY,NH,W,HWW,27,1,2016,No Rain
Airport ATM,439500,WEDNESDAY,NH,W,HWW,27,1,2016,No Rain
KK Nagar ATM,426500,WEDNESDAY,NH,W,HWW,27,1,2016,No Rain
Christ College ATM,447100,WEDNESDAY,NH,W,HWW,27,1,2016,No Rain
Big Street ATM,312500,THURSDAY,NH,W,WWW,28,1,2016,No Rain
Mount Road ATM,12100,THURSDAY,NH,W,WWW,28,1,2016,No Rain
Airport ATM,314800,THURSDAY,NH,W,WWW,28,1,2016,No Rain
KK Nagar ATM,1325700,THURSDAY,NH,W,WWW,28,1,2016,No Rain
Christ College ATM,559900,THURSDAY,NH,W,WWW,28,1,2016,No Rain
Big Street ATM,450200,FRIDAY,NH,W,WWH,29,1,2016,No Rain
Mount Road ATM,132300,FRIDAY,NH,W,WWH,29,1,2016,No Rain
Airport ATM,411100,FRIDAY,NH,W,WWH,29,1,2016,No Rain
KK Nagar ATM,379900,FRIDAY,NH,W,WWH,29,1,2016,No Rain
Christ College ATM,486400,FRIDAY,NH,W,WWH,29,1,2016,No Rain
Big Street ATM,617900,SATURDAY,NH,H,WHH,30,1,2016,No Rain
Mount Road ATM,205500,SATURDAY,NH,H,WHH,30,1,2016,No Rain
Airport ATM,653900,SATURDAY,NH,H,WHH,30,1,2016,No Rain
KK Nagar ATM,1089700,SATURDAY,NH,H,WHH,30,1,2016,No Rain
Christ College ATM,783200,SATURDAY,NH,H,WHH,30,1,2016,No Rain
Big Street ATM,792000,SUNDAY,NH,H,HHW,31,1,2016,No Rain
Mount Road ATM,4500,SUNDAY,NH,H,HHW,31,1,2016,No Rain
Airport ATM,300900,SUNDAY,NH,H,HHW,31,1,2016,No Rain
KK Nagar ATM,1222300,SUNDAY,NH,H,HHW,31,1,2016,No Rain
Christ College ATM,456300,SUNDAY,NH,H,HHW,31,1,2016,No Rain
Big Street ATM,634100,MONDAY,NH,W,HWW,1,2,2016,No Rain
Mount Road ATM,44200,MONDAY,NH,W,HWW,1,2,2016,No Rain
Airport ATM,240600,MONDAY,NH,W,HWW,1,2,2016,No Rain
KK Nagar ATM,1409300,MONDAY,NH,W,HWW,1,2,2016,No Rain
Christ College ATM,655000,MONDAY,NH,W,HWW,1,2,2016,No Rain
Big Street ATM,425000,TUESDAY,NH,W,WWW,2,2,2016,No Rain
Mount Road ATM,13400,TUESDAY,NH,W,WWW,2,2,2016,No Rain
Airport ATM,391300,TUESDAY,NH,W,WWW,2,2,2016,No Rain
KK Nagar ATM,996200,TUESDAY,NH,W,WWW,2,2,2016,No Rain
Christ College ATM,711100,TUESDAY,NH,W,WWW,2,2,2016,No Rain
Big Street ATM,570300,WEDNESDAY,NH,W,WWW,3,2,2016,No Rain
Mount Road ATM,81600,WEDNESDAY,NH,W,WWW,3,2,2016,No Rain
Airport ATM,293200,WEDNESDAY,NH,W,WWW,3,2,2016,No Rain
KK Nagar ATM,1389100,WEDNESDAY,NH,W,WWW,3,2,2016,No Rain
Christ College ATM,1010700,WEDNESDAY,NH,W,WWW,3,2,2016,No Rain
Big Street ATM,588600,THURSDAY,NH,W,WWW,4,2,2016,No Rain
Mount Road ATM,772100,THURSDAY,NH,W,WWW,4,2,2016,No Rain
Airport ATM,95400,THURSDAY,NH,W,WWW,4,2,2016,No Rain
KK Nagar ATM,851500,THURSDAY,NH,W,WWW,4,2,2016,No Rain
Christ College ATM,731100,THURSDAY,NH,W,WWW,4,2,2016,No Rain
Big Street ATM,568500,FRIDAY,NH,W,WWH,5,2,2016,No Rain
Mount Road ATM,668200,FRIDAY,NH,W,WWH,5,2,2016,No Rain
Airport ATM,284800,FRIDAY,NH,W,WWH,5,2,2016,No Rain
KK Nagar ATM,1455800,FRIDAY,NH,W,WWH,5,2,2016,No Rain
Christ College ATM,875100,FRIDAY,NH,W,WWH,5,2,2016,No Rain
Big Street ATM,295100,SATURDAY,NH,H,WHH,6,2,2016,No Rain
Mount Road ATM,122200,SATURDAY,NH,H,WHH,6,2,2016,No Rain
Airport ATM,65200,SATURDAY,NH,H,WHH,6,2,2016,No Rain
KK Nagar ATM,648400,SATURDAY,NH,H,WHH,6,2,2016,No Rain
Christ College ATM,1011500,SATURDAY,NH,H,WHH,6,2,2016,No Rain
Big Street ATM,227800,SUNDAY,NH,H,HHW,7,2,2016,No Rain
Airport ATM,58600,SUNDAY,NH,H,HHW,7,2,2016,No Rain
KK Nagar ATM,820500,SUNDAY,NH,H,HHW,7,2,2016,No Rain
Christ College ATM,581000,SUNDAY,NH,H,HHW,7,2,2016,No Rain
Big Street ATM,252600,MONDAY,NH,W,HWW,8,2,2016,No Rain
Mount Road ATM,143000,MONDAY,NH,W,HWW,8,2,2016,No Rain
Airport ATM,256300,MONDAY,NH,W,HWW,8,2,2016,No Rain
KK Nagar ATM,572100,MONDAY,NH,W,HWW,8,2,2016,No Rain
Christ College ATM,579000,MONDAY,NH,W,HWW,8,2,2016,No Rain
Big Street ATM,318600,TUESDAY,NH,W,WWW,9,2,2016,No Rain
Mount Road ATM,699800,TUESDAY,NH,W,WWW,9,2,2016,No Rain
Airport ATM,216100,TUESDAY,NH,W,WWW,9,2,2016,No Rain
KK Nagar ATM,1613100,TUESDAY,NH,W,WWW,9,2,2016,No Rain
Christ College ATM,662400,TUESDAY,NH,W,WWW,9,2,2016,No Rain
Big Street ATM,576000,WEDNESDAY,NH,W,WWW,10,2,2016,Light Rain
Airport ATM,172100,WEDNESDAY,NH,W,WWW,10,2,2016,Light Rain
KK Nagar ATM,423200,WEDNESDAY,NH,W,WWW,10,2,2016,Light Rain
Christ College ATM,719000,WEDNESDAY,NH,W,WWW,10,2,2016,Light Rain
Big Street ATM,618400,THURSDAY,NH,W,WWW,11,2,2016,No Rain
Mount Road ATM,68100,THURSDAY,NH,W,WWW,11,2,2016,No Rain
Airport ATM,217700,THURSDAY,NH,W,WWW,11,2,2016,No Rain
KK Nagar ATM,1471000,THURSDAY,NH,W,WWW,11,2,2016,No Rain
Christ College ATM,783000,THURSDAY,NH,W,WWW,11,2,2016,No Rain
Big Street ATM,571500,FRIDAY,NH,W,WWH,12,2,2016,Light Rain
Mount Road ATM,180200,FRIDAY,NH,W,WWH,12,2,2016,Light Rain
Airport ATM,18300,FRIDAY,NH,W,WWH,12,2,2016,Light Rain
KK Nagar ATM,1351100,FRIDAY,NH,W,WWH,12,2,2016,Light Rain
Christ College ATM,785800,FRIDAY,NH,W,WWH,12,2,2016,Light Rain
Big Street ATM,458700,SATURDAY,NH,H,WHH,13,2,2016,No Rain
Mount Road ATM,398400,SATURDAY,NH,H,WHH,13,2,2016,No Rain
Airport ATM,147800,SATURDAY,NH,H,WHH,13,2,2016,No Rain
KK Nagar ATM,868900,SATURDAY,NH,H,WHH,13,2,2016,No Rain
Christ College ATM,443800,SATURDAY,NH,H,WHH,13,2,2016,No Rain
Big Street ATM,557300,SUNDAY,NH,H,HHW,14,2,2016,No Rain
Mount Road ATM,273000,SUNDAY,NH,H,HHW,14,2,2016,No Rain
Airport ATM,203100,SUNDAY,NH,H,HHW,14,2,2016,No Rain
KK Nagar ATM,591400,SUNDAY,NH,H,HHW,14,2,2016,No Rain
Christ College ATM,366800,SUNDAY,NH,H,HHW,14,2,2016,No Rain
Big Street ATM,671500,MONDAY,NH,W,HWW,15,2,2016,No Rain
Mount Road ATM,214300,MONDAY,NH,W,HWW,15,2,2016,No Rain
Airport ATM,391500,MONDAY,NH,W,HWW,15,2,2016,No Rain
KK Nagar ATM,958800,MONDAY,NH,W,HWW,15,2,2016,No Rain
Christ College ATM,213900,MONDAY,NH,W,HWW,15,2,2016,No Rain
Big Street ATM,392600,TUESDAY,NH,W,WWW,16,2,2016,No Rain
Airport ATM,588500,TUESDAY,NH,W,WWW,16,2,2016,No Rain
KK Nagar ATM,771800,TUESDAY,NH,W,WWW,16,2,2016,No Rain
Christ College ATM,507400,TUESDAY,NH,W,WWW,16,2,2016,No Rain
Big Street ATM,366700,WEDNESDAY,NH,W,WWW,17,2,2016,No Rain
Mount Road ATM,192600,WEDNESDAY,NH,W,WWW,17,2,2016,No Rain
Airport ATM,595100,WEDNESDAY,NH,W,WWW,17,2,2016,No Rain
KK Nagar ATM,1137000,WEDNESDAY,NH,W,WWW,17,2,2016,No Rain
Christ College ATM,795500,WEDNESDAY,NH,W,WWW,17,2,2016,No Rain
Big Street ATM,647900,THURSDAY,NH,W,WWW,18,2,2016,No Rain
Mount Road ATM,131100,THURSDAY,NH,W,WWW,18,2,2016,No Rain
Airport ATM,593100,THURSDAY,NH,W,WWW,18,2,2016,No Rain
KK Nagar ATM,413300,THURSDAY,NH,W,WWW,18,2,2016,No Rain
Christ College ATM,512400,THURSDAY,NH,W,WWW,18,2,2016,No Rain
Big Street ATM,435600,FRIDAY,NH,W,WWH,19,2,2016,No Rain
Mount Road ATM,55100,FRIDAY,NH,W,WWH,19,2,2016,No Rain
Airport ATM,517600,FRIDAY,NH,W,WWH,19,2,2016,No Rain
KK Nagar ATM,149700,FRIDAY,NH,W,WWH,19,2,2016,No Rain
Christ College ATM,734500,FRIDAY,NH,W,WWH,19,2,2016,No Rain
Big Street ATM,535100,SATURDAY,NH,H,WHH,20,2,2016,No Rain
Mount Road ATM,296300,SATURDAY,NH,H,WHH,20,2,2016,No Rain
Airport ATM,407800,SATURDAY,NH,H,WHH,20,2,2016,No Rain
KK Nagar ATM,703700,SATURDAY,NH,H,WHH,20,2,2016,No Rain
Christ College ATM,812100,SATURDAY,NH,H,WHH,20,2,2016,No Rain
Big Street ATM,652400,SUNDAY,NH,H,HHW,21,2,2016,No Rain
Mount Road ATM,350500,SUNDAY,NH,H,HHW,21,2,2016,No Rain
Airport ATM,331000,SUNDAY,NH,H,HHW,21,2,2016,No Rain
KK Nagar ATM,187500,SUNDAY,NH,H,HHW,21,2,2016,No Rain
Big Street ATM,400300,MONDAY,NH,W,HWW,22,2,2016,No Rain
Mount Road ATM,18000,MONDAY,NH,W,HWW,22,2,2016,No Rain
Airport ATM,202500,MONDAY,NH,W,HWW,22,2,2016,No Rain
KK Nagar ATM,164400,MONDAY,NH,W,HWW,22,2,2016,No Rain
Christ College ATM,957400,MONDAY,NH,W,HWW,22,2,2016,No Rain
Big Street ATM,666700,TUESDAY,NH,W,WWW,23,2,2016,No Rain
Mount Road ATM,233600,TUESDAY,NH,W,WWW,23,2,2016,No Rain
Airport ATM,120900,TUESDAY,NH,W,WWW,23,2,2016,No Rain
KK Nagar ATM,989800,TUESDAY,NH,W,WWW,23,2,2016,No Rain
Christ College ATM,759800,TUESDAY,NH,W,WWW,23,2,2016,No Rain
Big Street ATM,399700,WEDNESDAY,NH,W,WWW,24,2,2016,Light Rain
Mount Road ATM,28400,WEDNESDAY,NH,W,WWW,24,2,2016,Light Rain
Airport ATM,228600,WEDNESDAY,NH,W,WWW,24,2,2016,Light Rain
KK Nagar ATM,102400,WEDNESDAY,NH,W,WWW,24,2,2016,Light Rain
Christ College ATM,331200,WEDNESDAY,NH,W,WWW,24,2,2016,Light Rain
Big Street ATM,434200,THURSDAY,NH,W,WWW,25,2,2016,No Rain
Mount Road ATM,199900,THURSDAY,NH,W,WWW,25,2,2016,No Rain
Airport ATM,209200,THURSDAY,NH,W,WWW,25,2,2016,No Rain
KK Nagar ATM,573400,THURSDAY,NH,W,WWW,25,2,2016,No Rain
Christ College ATM,647600,THURSDAY,NH,W,WWW,25,2,2016,No Rain
Big Street ATM,591800,FRIDAY,NH,W,WWH,26,2,2016,No Rain
Mount Road ATM,13700,FRIDAY,NH,W,WWH,26,2,2016,No Rain
Airport ATM,229900,FRIDAY,NH,W,WWH,26,2,2016,No Rain
KK Nagar ATM,695100,FRIDAY,NH,W,WWH,26,2,2016,No Rain
Christ College ATM,616100,FRIDAY,NH,W,WWH,26,2,2016,No Rain
Big Street ATM,527500,SATURDAY,NH,H,WHH,27,2,2016,No Rain
Airport ATM,323300,SATURDAY,NH,H,WHH,27,2,2016,No Rain
KK Nagar ATM,137000,SATURDAY,NH,H,WHH,27,2,2016,No Rain
Christ College ATM,661300,SATURDAY,NH,H,WHH,27,2,2016,No Rain
Big Street ATM,470100,SUNDAY,NH,H,HHW,28,2,2016,No Rain
Airport ATM,493500,SUNDAY,NH,H,HHW,28,2,2016,No Rain
KK Nagar ATM,484100,SUNDAY,NH,H,HHW,28,2,2016,No Rain
Christ College ATM,316400,SUNDAY,NH,H,HHW,28,2,2016,No Rain
Big Street ATM,632800,MONDAY,NH,W,HWW,29,2,2016,No Rain
Mount Road ATM,156600,MONDAY,NH,W,HWW,29,2,2016,No Rain
Airport ATM,744100,MONDAY,NH,W,HWW,29,2,2016,No Rain
KK Nagar ATM,366500,MONDAY,NH,W,HWW,29,2,2016,No Rain
Christ College ATM,601500,MONDAY,NH,W,HWW,29,2,2016,No Rain
Big Street ATM,665800,TUESDAY,NH,W,WWW,1,3,2016,No Rain
Mount Road ATM,100300,TUESDAY,NH,W,WWW,1,3,2016,No Rain
Airport ATM,249000,TUESDAY,NH,W,WWW,1,3,2016,No Rain
KK Nagar ATM,979600,TUESDAY,NH,W,WWW,1,3,2016,No Rain
Christ College ATM,514300,TUESDAY,NH,W,WWW,1,3,2016,No Rain
Big Street ATM,402900,WEDNESDAY,NH,W,WWW,2,3,2016,No Rain
Mount Road ATM,446200,WEDNESDAY,NH,W,WWW,2,3,2016,No Rain
Airport ATM,215100,WEDNESDAY,NH,W,WWW,2,3,2016,No Rain
KK Nagar ATM,1194400,WEDNESDAY,NH,W,WWW,2,3,2016,No Rain
Christ College ATM,279800,WEDNESDAY,NH,W,WWW,2,3,2016,No Rain
Mount Road ATM,324900,THURSDAY,NH,W,WWW,3,3,2016,No Rain
Airport ATM,443800,THURSDAY,NH,W,WWW,3,3,2016,No Rain
KK Nagar ATM,737000,THURSDAY,NH,W,WWW,3,3,2016,No Rain
Christ College ATM,742200,THURSDAY,NH,W,WWW,3,3,2016,No Rain
Big Street ATM,345000,FRIDAY,NH,W,WWH,4,3,2016,No Rain
Mount Road ATM,462700,FRIDAY,NH,W,WWH,4,3,2016,No Rain
Airport ATM,348600,FRIDAY,NH,W,WWH,4,3,2016,No Rain
KK Nagar ATM,977200,FRIDAY,NH,W,WWH,4,3,2016,No Rain
Christ College ATM,800300,FRIDAY,NH,W,WWH,4,3,2016,No Rain
Big Street ATM,628700,SATURDAY,NH,H,WHH,5,3,2016,No Rain
Mount Road ATM,369200,SATURDAY,NH,H,WHH,5,3,2016,No Rain
Airport ATM,583000,SATURDAY,NH,H,WHH,5,3,2016,No Rain
KK Nagar ATM,867000,SATURDAY,NH,H,WHH,5,3,2016,No Rain
Christ College ATM,963200,SATURDAY,NH,H,WHH,5,3,2016,No Rain
Big Street ATM,594300,SUNDAY,NH,H,HHW,6,3,2016,No Rain
Mount Road ATM,444100,SUNDAY,NH,H,HHW,6,3,2016,No Rain
Airport ATM,489400,SUNDAY,NH,H,HHW,6,3,2016,No Rain
KK Nagar ATM,388400,SUNDAY,NH,H,HHW,6,3,2016,No Rain
Christ College ATM,421000,SUNDAY,NH,H,HHW,6,3,2016,No Rain
Big Street ATM,415300,MONDAY,NH,W,HWW,7,3,2016,No Rain
Mount Road ATM,29800,MONDAY,NH,W,HWW,7,3,2016,No Rain
Airport ATM,699100,MONDAY,NH,W,HWW,7,3,2016,No Rain
KK Nagar ATM,149500,MONDAY,NH,W,HWW,7,3,2016,No Rain
Christ College ATM,876700,MONDAY,NH,W,HWW,7,3,2016,No Rain
Big Street ATM,479400,TUESDAY,NH,W,WWW,8,3,2016,No Rain
Mount Road ATM,120000,TUESDAY,NH,W,WWW,8,3,2016,No Rain
Airport ATM,355300,TUESDAY,NH,W,WWW,8,3,2016,No Rain
KK Nagar ATM,784200,TUESDAY,NH,W,WWW,8,3,2016,No Rain
Christ College ATM,628200,TUESDAY,NH,W,WWW,8,3,2016,No Rain
Big Street ATM,569100,WEDNESDAY,NH,W,WWW,9,3,2016,No Rain
Mount Road ATM,129100,WEDNESDAY,NH,W,WWW,9,3,2016,No Rain
Airport ATM,523600,WEDNESDAY,NH,W,WWW,9,3,2016,No Rain
KK Nagar ATM,365600,WEDNESDAY,NH,W,WWW,9,3,2016,No Rain
Christ College ATM,814800,WEDNESDAY,NH,W,WWW,9,3,2016,No Rain
Big Street ATM,926100,THURSDAY,NH,W,WWW,10,3,2016,No Rain
Mount Road ATM,108500,THURSDAY,NH,W,WWW,10,3,2016,No Rain
Airport ATM,408900,THURSDAY,NH,W,WWW,10,3,2016,No Rain
Christ College ATM,760900,THURSDAY,NH,W,WWW,10,3,2016,No Rain
Big Street ATM,567600,FRIDAY,NH,W,WWH,11,3,2016,No Rain
Airport ATM,468000,FRIDAY,NH,W,WWH,11,3,2016,No Rain
KK Nagar ATM,690800,FRIDAY,NH,W,WWH,11,3,2016,No Rain
Christ College ATM,590300,FRIDAY,NH,W,WWH,11,3,2016,No Rain
Big Street ATM,545500,SATURDAY,NH,H,WHH,12,3,2016,Light Rain
Mount Road ATM,122500,SATURDAY,NH,H,WHH,12,3,2016,Light Rain
Airport ATM,566600,SATURDAY,NH,H,WHH,12,3,2016,Light Rain
KK Nagar ATM,702100,SATURDAY,NH,H,WHH,12,3,2016,Light Rain
Christ College ATM,780100,SATURDAY,NH,H,WHH,12,3,2016,Light Rain
Big Street ATM,493800,SUNDAY,NH,H,HHW,13,3,2016,Light Rain
Mount Road ATM,281500,SUNDAY,NH,H,HHW,13,3,2016,Light Rain
Airport ATM,268300,SUNDAY,NH,H,HHW,13,3,2016,Light Rain
KK Nagar ATM,834400,SUNDAY,NH,H,HHW,13,3,2016,Light Rain
Christ College ATM,513300,SUNDAY,NH,H,HHW,13,3,2016,Light Rain
Big Street ATM,454700,MONDAY,NH,W,HWW,14,3,2016,Light Rain
Mount Road ATM,257100,MONDAY,NH,W,HWW,14,3,2016,Light Rain
Airport ATM,214500,MONDAY,NH,W,HWW,14,3,2016,Light Rain
KK Nagar ATM,969100,MONDAY,NH,W,HWW,14,3,2016,Light Rain
Christ College ATM,754200,MONDAY,NH,W,HWW,14,3,2016,Light Rain
Big Street ATM,580700,TUESDAY,NH,W,WWW,15,3,2016,Light Rain
Mount Road ATM,210500,TUESDAY,NH,W,WWW,15,3,2016,Light Rain
Airport ATM,143700,TUESDAY,NH,W,WWW,15,3,2016,Light Rain
KK Nagar ATM,635200,TUESDAY,NH,W,WWW,15,3,2016,Light Rain
Christ College ATM,602200,TUESDAY,NH,W,WWW,15,3,2016,Light Rain
Big Street ATM,501400,WEDNESDAY,NH,W,WWW,16,3,2016,No Rain
Mount Road ATM,317200,WEDNESDAY,NH,W,WWW,16,3,2016,No Rain
Airport ATM,400400,WEDNESDAY,NH,W,WWW,16,3,2016,No Rain
KK Nagar ATM,599900,WEDNESDAY,NH,W,WWW,16,3,2016,No Rain
Christ College ATM,569800,WEDNESDAY,NH,W,WWW,16,3,2016,No Rain
Big Street ATM,398100,THURSDAY,NH,W,WWW,17,3,2016,No Rain
Airport ATM,498900,THURSDAY,NH,W,WWW,17,3,2016,No Rain
KK Nagar ATM,770500,THURSDAY,NH,W,WWW,17,3,2016,No Rain
Christ College ATM,729700,THURSDAY,NH,W,WWW,17,3,2016,No Rain
Big Street ATM,441200,FRIDAY,NH,W,WWH,18,3,2016,No Rain
Airport ATM,608700,FRIDAY,NH,W,WWH,18,3,2016,No Rain
Christ College ATM,462500,FRIDAY,NH,W,WWH,18,3,2016,No Rain
Big Street ATM,273000,SATURDAY,NH,H,WHH,19,3,2016,No Rain
Airport ATM,141800,SATURDAY,NH,H,WHH,19,3,2016,No Rain
KK Nagar ATM,1052100,SATURDAY,NH,H,WHH,19,3,2016,No Rain
Christ College ATM,611800,SATURDAY,NH,H,WHH,19,3,2016,No Rain
Big Street ATM,605700,SUNDAY,NH,H,HHW,20,3,2016,No Rain
Mount Road ATM,191500,SUNDAY,NH,H,HHW,20,3,2016,No Rain
Airport ATM,221200,SUNDAY,NH,H,HHW,20,3,2016,No Rain
KK Nagar ATM,497400,SUNDAY,NH,H,HHW,20,3,2016,No Rain
Christ College ATM,308500,SUNDAY,NH,H,HHW,20,3,2016,No Rain
Big Street ATM,558400,MONDAY,NH,W,HWW,21,3,2016,No Rain
Mount Road ATM,265600,MONDAY,NH,W,HWW,21,3,2016,No Rain
Airport ATM,328800,MONDAY,NH,W,HWW,21,3,2016,No Rain
KK Nagar ATM,736200,MONDAY,NH,W,HWW,21,3,2016,No Rain
Christ College ATM,740600,MONDAY,NH,W,HWW,21,3,2016,No Rain
Big Street ATM,467500,TUESDAY,NH,W,WWW,22,3,2016,Light Rain
Mount Road ATM,191300,TUESDAY,NH,W,WWW,22,3,2016,Light Rain
Airport ATM,267800,TUESDAY,NH,W,WWW,22,3,2016,Light Rain
KK Nagar ATM,489600,TUESDAY,NH,W,WWW,22,3,2016,Light Rain
Christ College ATM,650000,TUESDAY,NH,W,WWW,22,3,2016,Light Rain
Big Street ATM,453900,WEDNESDAY,NH,W,WWW,23,3,2016,Light Rain
Mount Road ATM,43200,WEDNESDAY,NH,W,WWW,23,3,2016,Light Rain
Airport ATM,416000,WEDNESDAY,NH,W,WWW,23,3,2016,Light Rain
KK Nagar ATM,505200,WEDNESDAY,NH,W,WWW,23,3,2016,Light Rain
Christ College ATM,505900,WEDNESDAY,NH,W,WWW,23,3,2016,Light Rain
Big Street ATM,53800,THURSDAY,NH,W,WWH,24,3,2016,Light Rain
Airport ATM,240200,THURSDAY,NH,W,WWH,24,3,2016,Light Rain
KK Nagar ATM,761000,THURSDAY,NH,W,WWH,24,3,2016,Light Rain
Christ College ATM,675900,THURSDAY,NH,W,WWH,24,3,2016,Light Rain
Big Street ATM,222900,FRIDAY,C,H,WHH,25,3,2016,No Rain
KK Nagar ATM,889900,FRIDAY,C,H,WHH,25,3,2016,No Rain
Christ College ATM,103100,FRIDAY,C,H,WHH,25,3,2016,No Rain
Big Street ATM,384700,SATURDAY,NH,H,HHH,26,3,2016,No Rain
Airport ATM,124800,SATURDAY,NH,H,HHH,26,3,2016,No Rain
KK Nagar ATM,50500,SATURDAY,NH,H,HHH,26,3,2016,No Rain
Big Street ATM,240300,SUNDAY,NH,H,HHW,27,3,2016,No Rain
Airport ATM,96700,SUNDAY,NH,H,HHW,27,3,2016,No Rain
Big Street ATM,173100,MONDAY,NH,W,HWW,28,3,2016,No Rain
Mount Road ATM,83100,MONDAY,NH,W,HWW,28,3,2016,No Rain
Airport ATM,330000,MONDAY,NH,W,HWW,28,3,2016,No Rain
KK Nagar ATM,975500,MONDAY,NH,W,HWW,28,3,2016,No Rain
Christ College ATM,592600,MONDAY,NH,W,HWW,28,3,2016,No Rain
Mount Road ATM,103000,TUESDAY,NH,W,WWW,29,3,2016,No Rain
Airport ATM,191400,TUESDAY,NH,W,WWW,29,3,2016,No Rain
KK Nagar ATM,1191000,TUESDAY,NH,W,WWW,29,3,2016,No Rain
Christ College ATM,424900,TUESDAY,NH,W,WWW,29,3,2016,No Rain
Big Street ATM,82200,WEDNESDAY,NH,W,WWW,30,3,2016,No Rain
Mount Road ATM,229800,WEDNESDAY,NH,W,WWW,30,3,2016,No Rain
Airport ATM,380400,WEDNESDAY,NH,W,WWW,30,3,2016,No Rain
KK Nagar ATM,715100,WEDNESDAY,NH,W,WWW,30,3,2016,No Rain
Christ College ATM,713100,WEDNESDAY,NH,W,WWW,30,3,2016,No Rain
Big Street ATM,427400,THURSDAY,NH,W,WWW,31,3,2016,Light Rain
Mount Road ATM,237100,THURSDAY,NH,W,WWW,31,3,2016,Light Rain
Airport ATM,690000,THURSDAY,NH,W,WWW,31,3,2016,Light Rain
KK Nagar ATM,1000,THURSDAY,NH,W,WWW,31,3,2016,Light Rain
Christ College ATM,662700,THURSDAY,NH,W,WWW,31,3,2016,Light Rain
Mount Road ATM,295000,FRIDAY,NH,W,WWH,1,4,2016,No Rain
Airport ATM,104900,FRIDAY,NH,W,WWH,1,4,2016,No Rain
KK Nagar ATM,822200,FRIDAY,NH,W,WWH,1,4,2016,No Rain
Christ College ATM,294100,FRIDAY,NH,W,WWH,1,4,2016,No Rain
Big Street ATM,129900,SATURDAY,NH,H,WHH,2,4,2016,No Rain
Mount Road ATM,296700,SATURDAY,NH,H,WHH,2,4,2016,No Rain
Airport ATM,79600,SATURDAY,NH,H,WHH,2,4,2016,No Rain
KK Nagar ATM,587700,SATURDAY,NH,H,WHH,2,4,2016,No Rain
Christ College ATM,387200,SATURDAY,NH,H,WHH,2,4,2016,No Rain
Big Street ATM,391200,SUNDAY,NH,H,HHW,3,4,2016,No Rain
Mount Road ATM,57900,SUNDAY,NH,H,HHW,3,4,2016,No Rain
Airport ATM,307200,SUNDAY,NH,H,HHW,3,4,2016,No Rain
KK Nagar ATM,816000,SUNDAY,NH,H,HHW,3,4,2016,No Rain
Christ College ATM,638600,SUNDAY,NH,H,HHW,3,4,2016,No Rain
Big Street ATM,480600,MONDAY,NH,W,HWW,4,4,2016,Light Rain
Mount Road ATM,240100,MONDAY,NH,W,HWW,4,4,2016,Light Rain
Airport ATM,288400,MONDAY,NH,W,HWW,4,4,2016,Light Rain
KK Nagar ATM,125100,MONDAY,NH,W,HWW,4,4,2016,Light Rain
Christ College ATM,982000,MONDAY,NH,W,HWW,4,4,2016,Light Rain
Big Street ATM,487100,TUESDAY,NH,W,WWW,5,4,2016,Light Rain
Mount Road ATM,517100,TUESDAY,NH,W,WWW,5,4,2016,Light Rain
Airport ATM,182800,TUESDAY,NH,W,WWW,5,4,2016,Light Rain
KK Nagar ATM,875100,TUESDAY,NH,W,WWW,5,4,2016,Light Rain
Christ College ATM,591300,TUESDAY,NH,W,WWW,5,4,2016,Light Rain
Big Street ATM,574500,WEDNESDAY,NH,W,WWW,6,4,2016,Light Rain
Mount Road ATM,200900,WEDNESDAY,NH,W,WWW,6,4,2016,Light Rain
Airport ATM,499600,WEDNESDAY,NH,W,WWW,6,4,2016,Light Rain
KK Nagar ATM,278700,WEDNESDAY,NH,W,WWW,6,4,2016,Light Rain
Christ College ATM,1262600,WEDNESDAY,NH,W,WWW,6,4,2016,Light Rain
Big Street ATM,421300,THURSDAY,NH,W,WWH,7,4,2016,Light Rain
Mount Road ATM,313600,THURSDAY,NH,W,WWH,7,4,2016,Light Rain
Airport ATM,243800,THURSDAY,NH,W,WWH,7,4,2016,Light Rain
KK Nagar ATM,540100,THURSDAY,NH,W,WWH,7,4,2016,Light Rain
Christ College ATM,455200,THURSDAY,NH,W,WWH,7,4,2016,Light Rain
Big Street ATM,10700,FRIDAY,N,H,WHH,8,4,2016,Light Rain
Airport ATM,120200,FRIDAY,N,H,WHH,8,4,2016,Light Rain
KK Nagar ATM,898800,FRIDAY,N,H,WHH,8,4,2016,Light Rain
Big Street ATM,399900,SATURDAY,NH,H,HHH,9,4,2016,Moderate Rain
Mount Road ATM,736400,SATURDAY,NH,H,HHH,9,4,2016,Moderate Rain
Airport ATM,856100,SATURDAY,NH,H,HHH,9,4,2016,Moderate Rain
KK Nagar ATM,682000,SATURDAY,NH,H,HHH,9,4,2016,Moderate Rain
